date;Afghanistan;Albania;Algeria;Andorra;Angola;Antigua and Barbuda;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Brazil;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;India;Indonesia;Iran;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Nigeria;North Macedonia;Norway;Oman;Pakistan;Poland;Portugal;Qatar;Romania;Russia;Rwanda;Saint Kitts and Nevis;Saint Lucia;Saint Vincent and the Grenadines;San Marino;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Somalia;South Africa;Spain;Sri Lanka;Sudan;Suriname;Sweden;Switzerland;Syria;Tajikistan;Tanzania;Thailand;Timor-Leste;Togo;Trinidad and Tobago;Tunisia;Turkey;US;Uganda;Ukraine;United Arab Emirates;United Kingdom;Uruguay;Uzbekistan;Venezuela;Vietnam;West Bank and Gaza;Western Sahara;Yemen;Zambia;Zimbabwe
1/22/20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1/23/20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0
1/24/20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
1/25/20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
1/26/20;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0
1/27/20;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0
1/28/20;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0
1/29/20;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;5;0;0;4;0;0;0;0;2;0;0;0;0;0
1/30/20;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;5;0;0;4;0;0;0;0;2;0;0;0;0;0
1/31/20;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1;0;0;1;0;0;0;0;19;0;0;0;0;0;7;0;0;4;2;0;0;0;2;0;0;0;0;0
2/1/20;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;1;1;0;0;1;0;0;0;0;19;0;0;0;0;0;8;0;0;4;2;0;0;0;6;0;0;0;0;0
2/2/20;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;10;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;1;1;0;0;1;0;0;0;0;19;0;0;0;0;0;8;0;0;5;2;0;0;0;6;0;0;0;0;0
2/3/20;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;1;1;0;0;1;0;0;0;0;19;0;0;0;0;0;11;0;0;5;8;0;0;0;8;0;0;0;0;0
2/4/20;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;1;1;0;0;1;0;0;0;0;25;0;0;0;0;0;11;0;0;5;8;0;0;0;8;0;0;0;0;0
2/5/20;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;1;1;0;0;1;0;0;0;0;25;0;0;0;0;0;11;0;0;5;9;0;0;0;8;0;0;0;0;0
2/6/20;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;1;1;0;0;1;0;0;0;0;25;0;0;0;0;0;11;0;0;5;9;0;0;0;10;0;0;0;0;0
2/7/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;13;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;1;1;0;0;1;0;0;0;0;25;0;0;0;0;0;11;0;0;5;9;0;0;0;10;0;0;0;0;0
2/8/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;13;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;1;1;0;0;1;0;0;0;0;32;0;0;0;0;0;11;0;0;7;13;0;0;0;13;0;0;0;0;0
2/9/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;14;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;2;1;0;0;1;0;0;0;0;32;0;0;0;0;0;11;0;0;7;14;0;0;0;13;0;0;0;0;0
2/10/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;14;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;2;1;0;0;1;0;0;0;0;32;0;0;0;0;0;11;0;0;8;14;0;0;0;14;0;0;0;0;0
2/11/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;2;1;0;0;1;0;0;0;0;33;0;0;0;0;0;12;0;0;8;15;0;0;0;15;0;0;0;0;0
2/12/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;2;1;0;0;1;0;0;0;0;33;0;0;0;0;0;12;0;0;8;16;0;0;0;15;0;0;0;0;0
2/13/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;2;1;0;0;1;0;0;0;0;33;0;0;0;0;0;13;0;0;8;17;0;0;0;16;0;0;0;0;0
2/14/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;11;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;2;1;0;0;1;0;0;0;0;33;0;0;0;0;0;13;0;0;8;18;0;0;0;16;0;0;0;0;0
2/15/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;2;1;0;0;1;0;0;0;0;33;0;0;0;0;0;13;0;0;8;18;0;0;0;16;0;0;0;0;0
2/16/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;2;1;0;0;1;0;0;0;0;34;0;0;0;0;0;13;0;0;9;18;0;0;0;16;0;0;0;0;0
2/17/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;13;0;0;9;19;0;0;0;16;0;0;0;0;0
2/18/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;13;0;0;9;19;0;0;0;16;0;0;0;0;0
2/19/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;13;0;0;9;20;0;0;0;16;0;0;0;0;0
2/20/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;13;0;0;9;22;0;0;0;16;0;0;0;0;0
2/21/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;15;0;0;9;23;0;0;0;16;0;0;0;0;0
2/22/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;15;0;0;13;23;0;0;0;16;0;0;0;0;0
2/23/20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;15;0;0;13;28;0;0;0;16;0;0;0;0;0
2/24/20;1;0;0;0;0;0;0;0;15;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;0;3;0;61;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;2;1;0;0;1;0;0;0;0;35;0;0;0;0;0;15;0;0;13;30;0;0;0;16;0;0;0;0;0
2/25/20;1;0;1;0;0;0;0;0;15;2;0;0;23;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;14;0;0;0;17;0;0;0;0;0;0;3;0;95;11;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;6;1;0;0;1;1;0;0;0;37;0;0;0;0;0;15;0;0;13;34;0;0;0;16;0;0;0;0;0
2/26/20;1;0;1;0;0;0;0;0;15;2;0;0;33;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;18;0;0;1;27;0;1;0;0;0;0;3;0;139;26;0;0;0;2;0;0;0;0;0;0;1;1;4;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;13;1;0;0;2;1;0;0;0;40;0;0;0;0;0;15;0;0;13;37;0;0;0;16;0;0;0;0;0
2/27/20;1;0;1;0;0;0;0;0;15;3;0;0;33;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;2;38;0;0;1;46;0;3;0;0;0;0;3;0;245;43;0;0;0;2;0;0;0;0;0;0;1;1;4;2;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;93;0;0;0;0;15;1;0;0;7;8;0;0;0;40;0;0;0;0;0;16;0;0;13;44;0;0;0;16;0;0;0;0;0
2/28/20;1;0;1;0;0;0;0;0;15;3;0;0;36;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;2;57;0;0;1;48;0;4;0;0;0;0;3;0;388;45;0;0;0;2;0;0;0;0;1;1;1;6;4;4;0;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;93;0;0;0;0;32;1;0;0;7;8;0;0;0;41;0;0;0;0;0;16;0;0;19;56;0;0;0;16;0;0;0;0;0
2/29/20;1;0;1;0;0;0;0;0;25;9;0;0;41;0;0;1;2;0;0;0;1;0;0;0;1;0;0;0;3;100;0;0;1;79;0;4;0;0;0;0;3;0;593;45;0;0;0;4;0;0;0;0;1;1;1;15;6;4;0;0;1;3;2;0;0;0;0;1;0;0;0;0;0;0;102;0;0;0;0;45;1;0;0;12;18;0;0;0;42;0;0;0;0;0;24;0;0;21;61;0;0;0;16;0;0;0;0;0
3/1/20;1;0;1;0;0;0;0;1;27;14;3;0;47;0;0;1;2;0;1;6;2;0;0;0;1;0;0;0;6;130;0;0;3;130;0;7;0;0;0;0;3;0;978;45;0;0;0;10;0;0;0;0;1;1;1;19;6;4;0;0;3;3;2;0;0;0;0;1;0;0;0;0;0;0;106;0;0;0;0;84;1;0;0;14;27;0;0;0;42;0;0;0;0;0;30;0;0;21;94;0;0;0;16;0;0;0;0;0
3/2/20;1;0;3;1;0;0;0;1;30;18;3;0;49;0;0;1;2;0;1;6;2;0;0;0;1;0;0;0;6;191;0;0;3;159;0;7;0;0;0;0;5;2;1501;56;0;0;1;13;0;0;0;0;1;1;1;25;6;5;0;2;3;3;3;0;0;0;0;8;0;1;1;0;0;0;108;0;0;0;0;120;1;0;0;15;42;0;0;0;43;0;0;0;0;0;53;0;0;21;134;0;0;0;16;0;0;0;0;0
3/3/20;1;0;5;1;0;0;1;1;39;21;3;0;49;0;0;1;2;0;1;7;2;0;0;0;2;0;0;0;6;204;0;0;3;196;0;7;0;0;0;0;5;2;2336;56;0;0;1;13;0;0;0;0;1;1;1;32;12;5;0;2;7;3;3;0;0;0;0;10;0;1;2;0;0;0;110;0;0;0;0;165;1;0;0;21;56;0;0;0;43;0;0;0;0;0;73;0;1;27;189;0;0;0;16;0;0;0;0;0
3/4/20;1;0;12;1;0;0;1;1;52;29;3;0;52;0;0;6;4;0;1;10;2;0;0;0;2;0;0;0;6;288;0;0;3;262;0;9;0;0;0;0;28;2;2922;56;0;0;1;13;0;0;0;1;1;1;1;56;15;5;1;5;8;4;3;0;0;0;0;16;0;1;4;0;0;0;110;0;0;0;0;222;1;0;0;35;90;0;0;0;43;0;0;0;1;0;104;0;1;27;246;0;0;0;16;0;0;0;0;0
3/5/20;1;0;12;1;0;0;1;1;55;41;6;0;55;0;0;6;4;0;1;13;3;0;0;0;3;0;0;0;12;380;0;0;4;482;0;31;0;0;0;0;30;2;3513;58;0;0;1;16;0;0;0;1;1;1;1;87;16;6;1;8;8;6;4;0;0;0;0;21;0;5;4;0;0;0;117;0;2;0;1;259;1;0;0;94;114;0;0;0;47;0;0;0;1;0;174;0;1;29;295;0;0;0;16;4;0;0;0;0
3/6/20;1;0;17;1;0;0;2;1;60;55;6;0;60;0;0;6;13;0;2;13;15;0;0;0;10;0;0;0;15;656;0;0;4;670;0;45;0;0;0;0;31;4;4747;58;0;0;1;22;0;0;0;1;1;1;3;108;16;6;5;13;8;9;13;0;0;0;0;21;0;5;4;1;0;0;130;1;7;0;1;400;1;0;0;101;214;0;0;0;48;0;1;0;1;0;222;0;1;29;374;0;0;0;16;7;0;0;0;0
3/7/20;1;0;17;1;0;0;8;1;63;79;9;0;85;0;0;6;13;0;2;13;15;0;0;0;10;0;0;0;15;959;0;0;4;799;0;46;0;0;0;0;34;4;5823;61;0;0;1;22;0;0;0;1;1;1;3;147;16;6;5;20;8;9;13;0;0;0;0;23;0;5;4;1;0;0;138;1;7;0;1;500;1;0;0;161;268;0;0;0;50;0;1;0;1;0;337;0;1;45;429;0;0;0;18;16;0;0;0;0
3/8/20;4;0;19;1;0;0;12;1;76;104;9;0;85;3;0;6;20;0;5;14;49;0;0;0;10;0;0;0;23;1136;0;0;13;1040;0;73;0;0;0;0;39;6;6566;64;0;0;2;32;0;0;0;1;1;1;3;176;16;6;11;30;15;15;17;0;0;0;0;36;0;11;4;1;0;0;150;3;16;0;3;673;1;0;0;203;337;0;0;0;50;0;1;0;2;0;451;0;1;45;483;0;0;0;30;16;0;0;0;0
3/9/20;4;2;20;1;0;0;12;1;91;131;9;0;95;3;0;6;25;0;5;15;55;0;0;0;10;0;0;0;30;1219;0;0;15;1176;0;73;0;0;0;0;43;19;7161;64;0;0;6;32;0;0;0;1;1;2;3;205;16;16;16;30;18;15;17;0;0;0;0;36;0;15;4;1;0;0;150;3;16;0;3;1073;1;0;0;248;374;0;0;0;50;0;1;0;2;0;519;0;1;45;630;0;0;0;30;19;0;0;0;0
3/10/20;5;10;20;1;0;0;17;1;107;182;11;0;110;3;0;9;31;0;5;15;59;0;0;0;12;0;0;0;40;1794;0;0;15;1457;0;89;0;0;0;0;56;27;8042;69;0;0;8;41;0;0;0;1;1;2;7;400;18;19;22;41;24;25;20;0;0;0;0;51;0;20;4;5;0;0;160;7;31;0;7;1695;1;0;0;355;491;0;0;0;53;0;1;0;5;0;711;0;1;74;889;0;0;0;31;26;0;0;0;0
3/11/20;7;12;20;1;0;0;19;1;128;246;11;0;195;3;0;9;38;0;5;17;60;0;0;0;16;0;0;0;59;2293;0;0;24;1908;0;99;0;0;0;0;62;34;9000;72;0;0;10;61;0;0;0;1;3;2;7;598;18;20;31;59;262;45;20;0;0;0;0;62;0;21;4;12;0;0;178;10;57;0;13;2277;2;0;0;500;652;0;0;0;59;0;1;0;7;1;1109;0;1;74;1301;0;0;0;38;30;0;0;0;0
3/12/20;7;23;24;1;0;0;19;4;128;302;11;0;195;3;0;12;52;0;5;17;67;0;0;0;16;0;0;0;59;2293;0;0;24;2078;0;99;0;0;0;0;73;34;10075;80;0;0;10;61;0;0;0;1;3;2;7;702;18;28;49;59;262;49;28;0;0;0;0;69;0;45;4;19;0;0;178;16;89;0;17;2277;2;0;0;599;652;0;0;0;70;0;1;0;7;1;1561;0;1;85;1790;0;0;0;39;30;0;0;0;0
3/13/20;7;33;26;1;0;1;31;8;200;504;15;0;195;3;0;27;151;0;5;17;80;0;0;0;79;0;1;0;155;3681;0;0;25;3675;0;190;0;0;1;0;82;69;11364;80;0;0;17;77;0;0;0;1;6;2;14;996;19;31;68;112;320;89;45;0;0;0;0;80;0;86;10;35;0;0;200;32;141;0;24;5232;6;1;0;814;1139;0;0;0;75;0;1;0;16;5;2157;0;3;85;2270;4;0;0;47;31;0;0;0;0
3/14/20;11;38;37;1;0;1;34;18;250;655;15;0;210;3;0;27;151;0;11;28;109;0;0;0;115;1;1;0;225;4496;1;0;30;4585;3;228;0;1;1;0;102;96;12729;104;0;0;26;93;0;0;0;4;8;2;14;1090;19;53;103;169;337;123;59;1;0;1;1;80;0;103;10;46;2;0;212;44;181;0;38;6391;10;1;1;961;1359;0;0;0;82;0;1;2;18;5;2870;0;3;85;2634;6;0;2;53;35;0;0;0;0
3/15/20;16;42;48;1;0;1;45;26;297;860;23;0;214;5;0;27;162;0;11;28;110;0;1;0;171;1;1;0;244;4532;1;0;33;5795;6;331;0;1;1;0;113;117;13938;112;0;0;30;110;0;0;0;4;12;2;14;1221;22;136;119;245;401;131;63;1;0;2;1;101;0;103;24;48;2;0;226;54;219;0;51;7798;18;1;1;1022;2200;0;0;0;114;0;1;2;18;6;2968;0;3;98;3077;8;1;10;56;38;0;0;0;0
